[2026-06-06 15:40:35] info: 	z2m: Logging to console, file (filename: log.log)
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Wall 2', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":188,"philips_raw":"030000fe","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Wall 3', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":180,"philips_raw":"030000fe","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Bathroom Ceiling', payload '{"brightness":254,"color_mode":"color_temp","color_temp":250,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":180,"philips_raw":"070000fefa00","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Utility Motion', payload '{"battery":90,"fading_time":30,"humidity":64,"humidity_calibration":0,"illuminance":43,"illuminance_interval":1,"indicator":"OFF","linkquality":228,"motion_detection_sensitivity":12,"presence":false,"temperature":21.7,"temperature_calibration":0,"temperature_unit":"celsius"}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Dining Room Table', payload '{"brightness":254,"color":{"x":0.4348,"y":0.4033},"color_mode":"color_temp","color_temp":330,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":140,"philips_raw":"070000fe4901","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Living Room Coffee Table', payload '{"brightness":254,"color":{"x":0.4348,"y":0.4033},"color_mode":"color_temp","color_temp":330,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":180,"philips_raw":"070000fe4901","power_on_behavior":null,"state":"OFF","update":{"installed_version":16788480,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0112-01002C00-ConfLightBLE-Lamps-EFR32MG13.zigbee","latest_version":16788480,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Living Room Bookshelf', payload '{"brightness":100,"color":{"x":0.5056,"y":0.4152},"color_mode":"color_temp","color_options":null,"color_temp":454,"effect":null,"identify":null,"linkquality":164,"power_on_behavior":null,"state":"ON","update":{"installed_version":50331683,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-ws-soc_release_prod_v50331683_f909cf22-3452-47e3-b8b2-c59d82102e17.ota","latest_version":50331683,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Living Room Floor lamp', payload '{"brightness":100,"color":{"x":0.5056,"y":0.4152},"color_mode":"color_temp","color_options":null,"color_temp":454,"effect":null,"identify":null,"linkquality":164,"power_on_behavior":null,"state":"ON","update":{"installed_version":50331683,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-ws-soc_release_prod_v50331683_f909cf22-3452-47e3-b8b2-c59d82102e17.ota","latest_version":50331683,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kitchen Ceiling 1', payload '{"brightness":254,"color_mode":"color_temp","color_temp":333,"effect":null,"level_config":{"on_level":"previous"},"linkquality":104,"power_on_behavior":null,"state":"OFF","update":{"installed_version":422983301,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Innr/1166-0530-19243685-rs241t-1.9.36.ota","latest_version":421803653,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kitchen Ceiling 2', payload '{"brightness":254,"color_mode":"color_temp","color_temp":333,"effect":null,"level_config":{"on_level":"previous"},"linkquality":228,"power_on_behavior":null,"state":"OFF","update":{"installed_version":421803653,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Innr/1166-0530-19243685-rs241t-1.9.36.ota","latest_version":421803653,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kitchen Ceiling 4', payload '{"brightness":254,"color_mode":"color_temp","color_temp":333,"effect":null,"level_config":{"on_level":"previous"},"linkquality":124,"power_on_behavior":null,"state":"OFF","update":{"installed_version":421803653,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Innr/1166-0530-19243685-rs241t-1.9.36.ota","latest_version":421803653,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kitchen Ceiling 3', payload '{"brightness":254,"color_mode":"color_temp","color_temp":333,"effect":null,"level_config":{"on_level":"previous"},"linkquality":140,"power_on_behavior":null,"state":"OFF","update":{"installed_version":421803653,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Innr/1166-0530-19243685-rs241t-1.9.36.ota","latest_version":421803653,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Utility Ceiling', payload '{"brightness":1,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":156,"philips_raw":"03000001","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hugh Room Lamp', payload '{"brightness":1,"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":160,"philips_raw":"07000001f401","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Master Blind', payload '{"battery":56,"linkquality":156,"motor_direction":null,"position":100,"state":"OPEN","work_state":"opening"}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Dining table vibration', payload '{"action":null,"angle":6,"angle_x":3,"angle_x_absolute":87,"angle_y":0,"angle_y_absolute":90,"angle_z":87,"battery":83,"device_temperature":30,"linkquality":80,"power_outage_count":9,"sensitivity":null,"strength":22,"vibration":false,"voltage":2975,"x_axis":69,"y_axis":9,"z_axis":1174}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Motion', payload '{"battery":93.5,"illuminance":22,"led_indication":null,"linkquality":232,"motion_sensitivity":"max","occupancy":false,"occupancy_timeout":60,"temperature":22.67,"update":{"installed_version":33576193,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-011B-02005501-Sensor-EFR32MG22.zigbee","latest_version":33576193,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Bathroom Motion', payload '{"battery":92,"illuminance":6,"led_indication":null,"linkquality":228,"motion_sensitivity":"max","occupancy":false,"occupancy_timeout":90,"temperature":20.47,"update":{"installed_version":33576193,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-011B-02005501-Sensor-EFR32MG22.zigbee","latest_version":33576193,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Bathroom Aqara', payload '{"battery":100,"humidity":63.5,"linkquality":180,"power_outage_count":1651,"pressure":1006.4,"temperature":21.3,"voltage":3015}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Coffee Table', payload '{"battery":100,"contact":true,"device_temperature":23,"linkquality":180,"power_outage_count":19,"trigger_count":0,"voltage":3055}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/PC Plug', payload '{"child_lock":null,"countdown":null,"current":0.01,"energy":119.72,"indicator_mode":null,"linkquality":104,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_release_notes":null,"latest_source":null,"latest_version":-1,"state":"idle"},"voltage":236}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hugh Room Plug Fan Bed', payload '{"child_lock":null,"countdown":0,"current":0.01,"energy":3.75,"indicator_mode":null,"linkquality":96,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":238}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hugh Room Plug Blanket', payload '{"child_lock":null,"countdown":0,"current":0.01,"energy":25.26,"indicator_mode":null,"linkquality":164,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_release_notes":null,"latest_source":null,"latest_version":-1,"state":"idle"},"voltage":237}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Console', payload '{"brightness":1,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":255,"philips_raw":"03000001","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hugh Room Aqara Bed Button', payload '{"action":null,"battery":100,"device_temperature":22,"linkquality":180,"power_outage_count":15,"voltage":3045}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hugh Room Aqara Door Button', payload '{"action":null,"battery":100,"device_temperature":28,"linkquality":156,"power_outage_count":37,"voltage":3005}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kitchen Lights', payload '{"brightness":254,"color_mode":"color_temp","color_temp":333,"state":"OFF"}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Living Room Lights', payload '{"brightness":100,"color":{"x":0.5056,"y":0.4152},"color_mode":"color_temp","color_temp":454,"state":"ON"}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hallway', payload '{"brightness":1,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"state":"OFF"}'
[2026-06-06 15:40:37] info: 	z2m: Zigbee2MQTT started!
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Bathroom Ceiling', payload '{"brightness":254,"color_mode":"color_temp","color_temp":250,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":176,"philips_raw":"070000fefa00","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Ceiling 1', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":228,"philips_raw":"030000fe","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hallway', payload '{"brightness":1,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"state":"OFF"}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Ceiling 2', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":136,"philips_raw":"030000fe","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Wall 1', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":156,"philips_raw":"030000fe","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Wall 2', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":188,"philips_raw":"030000fe","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Wall 3', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":180,"philips_raw":"030000fe","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-06 15:40:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Console', payload '{"brightness":1,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":255,"philips_raw":"03000001","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-06 15:40:38] info: 	zhc:tz: Successfully recalled group scene
[2026-06-06 15:40:38] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hallway', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"state":"OFF"}'
[2026-06-06 15:40:38] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Ceiling 1', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":228,"philips_raw":"030000fe","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
