[2026-06-10 15:52:17] info: 	z2m: Logging to console, file (filename: log.log)
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Dining Room Table', payload '{"brightness":254,"color":{"x":0.4348,"y":0.4033},"color_mode":"color_temp","color_temp":330,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":156,"philips_raw":"070000fe4901","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Living Room Coffee Table', payload '{"brightness":254,"color":{"x":0.4348,"y":0.4033},"color_mode":"color_temp","color_temp":330,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":184,"philips_raw":"070000fe4901","power_on_behavior":null,"state":"OFF","update":{"installed_version":16788480,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0112-01002C00-ConfLightBLE-Lamps-EFR32MG13.zigbee","latest_version":16788480,"state":"idle"}}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Living Room Bookshelf', payload '{"brightness":254,"color":{"x":0.5056,"y":0.4152},"color_mode":"color_temp","color_options":null,"color_temp":454,"effect":null,"identify":null,"linkquality":96,"power_on_behavior":null,"state":"OFF","update":{"installed_version":50331683,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-ws-soc_release_prod_v50331683_f909cf22-3452-47e3-b8b2-c59d82102e17.ota","latest_version":50331683,"state":"idle"}}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Living Room Floor lamp', payload '{"brightness":254,"color":{"x":0.5056,"y":0.4152},"color_mode":"color_temp","color_options":null,"color_temp":454,"effect":null,"identify":null,"linkquality":128,"power_on_behavior":null,"state":"ON","update":{"installed_version":50331683,"latest_release_notes":"https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html","latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/IKEA/zingo-ws-soc_release_prod_v50331683_f909cf22-3452-47e3-b8b2-c59d82102e17.ota","latest_version":50331683,"state":"idle"}}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kitchen Ceiling 1', payload '{"brightness":254,"color":{"x":0.4369,"y":0.4041},"color_mode":"color_temp","color_temp":333,"effect":null,"level_config":{"on_level":"previous"},"linkquality":160,"power_on_behavior":null,"state":"OFF","update":{"installed_version":422983301,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Innr/1166-0530-19243685-rs241t-1.9.36.ota","latest_version":421803653,"state":"idle"}}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kitchen Ceiling 2', payload '{"brightness":254,"color":{"x":0.4369,"y":0.4041},"color_mode":"color_temp","color_temp":333,"effect":null,"level_config":{"on_level":"previous"},"linkquality":156,"power_on_behavior":null,"state":"OFF","update":{"installed_version":421803653,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Innr/1166-0530-19243685-rs241t-1.9.36.ota","latest_version":421803653,"state":"idle"}}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kitchen Ceiling 4', payload '{"brightness":254,"color":{"x":0.4369,"y":0.4041},"color_mode":"color_temp","color_temp":333,"effect":null,"level_config":{"on_level":"previous"},"linkquality":132,"power_on_behavior":null,"state":"OFF","update":{"installed_version":421803653,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Innr/1166-0530-19243685-rs241t-1.9.36.ota","latest_version":421803653,"state":"idle"}}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kitchen Ceiling 3', payload '{"brightness":254,"color":{"x":0.4369,"y":0.4041},"color_mode":"color_temp","color_temp":333,"effect":null,"level_config":{"on_level":"previous"},"linkquality":124,"power_on_behavior":null,"state":"OFF","update":{"installed_version":421803653,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Innr/1166-0530-19243685-rs241t-1.9.36.ota","latest_version":421803653,"state":"idle"}}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Utility Ceiling', payload '{"brightness":1,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":144,"philips_raw":"03000001","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hugh Room Lamp', payload '{"brightness":1,"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":176,"philips_raw":"07000001f401","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Master Blind', payload '{"battery":45,"linkquality":84,"motor_direction":null,"position":100,"state":"OPEN","work_state":"opening"}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Dining table vibration', payload '{"action":null,"angle":6,"angle_x":3,"angle_x_absolute":87,"angle_y":0,"angle_y_absolute":90,"angle_z":87,"battery":83,"device_temperature":29,"linkquality":84,"power_outage_count":9,"sensitivity":null,"strength":7,"vibration":false,"voltage":2975,"x_axis":69,"y_axis":9,"z_axis":1174}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Motion', payload '{"battery":90,"illuminance":38,"led_indication":null,"linkquality":224,"motion_sensitivity":"max","occupancy":false,"occupancy_timeout":60,"temperature":21.22,"update":{"installed_version":33576193,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-011B-02005501-Sensor-EFR32MG22.zigbee","latest_version":33576193,"state":"idle"}}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Bathroom Motion', payload '{"battery":91.5,"illuminance":7,"led_indication":null,"linkquality":224,"motion_sensitivity":"max","occupancy":false,"occupancy_timeout":90,"temperature":19.37,"update":{"installed_version":33576193,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-011B-02005501-Sensor-EFR32MG22.zigbee","latest_version":33576193,"state":"idle"}}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Bathroom Aqara', payload '{"battery":100,"humidity":59.5,"linkquality":172,"power_outage_count":1651,"pressure":1017.1,"temperature":20.3,"voltage":3015}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Coffee Table', payload '{"battery":100,"contact":true,"device_temperature":21,"linkquality":172,"power_outage_count":19,"trigger_count":0,"voltage":3045}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/PC Plug', payload '{"child_lock":null,"countdown":null,"current":0.01,"energy":119.72,"indicator_mode":null,"linkquality":184,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_release_notes":null,"latest_source":null,"latest_version":-1,"state":"idle"},"voltage":234}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hugh Room Plug Fan Bed', payload '{"child_lock":null,"countdown":0,"current":0.01,"energy":3.75,"indicator_mode":null,"linkquality":72,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"voltage":235}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hugh Room Plug Blanket', payload '{"child_lock":null,"countdown":0,"current":0,"energy":25.26,"indicator_mode":null,"linkquality":176,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_release_notes":null,"latest_source":null,"latest_version":-1,"state":"idle"},"voltage":235}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Console', payload '{"brightness":1,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":255,"philips_raw":"03000001","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hugh Room Aqara Bed Button', payload '{"action":null,"battery":100,"device_temperature":21,"linkquality":172,"power_outage_count":15,"voltage":3045}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hugh Room Aqara Door Button', payload '{"action":null,"battery":100,"device_temperature":26,"linkquality":148,"power_outage_count":37,"voltage":3005}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kitchen Cabinet', payload '{"brightness":254,"color":{"x":0.453,"y":0.374},"color_mode":"xy","color_power_on_behavior":"previous","color_temp":404,"do_not_disturb":null,"effect":null,"linkquality":152,"state":"OFF"}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Kitchen Lights', payload '{"brightness":254,"color":{"x":0.453,"y":0.374},"color_mode":"xy","color_temp":404,"state":"OFF"}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Living Room Lights', payload '{"brightness":254,"color":{"x":0.5056,"y":0.4152},"color_mode":"color_temp","color_temp":454,"state":"ON"}'
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hallway', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"state":"OFF"}'
[2026-06-10 15:52:19] info: 	z2m: Zigbee2MQTT started!
[2026-06-10 15:52:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Bathroom Ceiling', payload '{"brightness":254,"color_mode":"color_temp","color_temp":272,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":160,"philips_raw":"070000fe1001","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-10 15:52:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Ceiling 1', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":224,"philips_raw":"030000fe","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-10 15:52:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hallway', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"state":"OFF"}'
[2026-06-10 15:52:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Ceiling 2', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":132,"philips_raw":"030000fe","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-10 15:52:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Wall 1', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":164,"philips_raw":"030000fe","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-10 15:52:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Wall 2', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":184,"philips_raw":"030000fe","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-10 15:52:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Wall 3', payload '{"brightness":254,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":180,"philips_raw":"030000fe","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-10 15:52:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hall Console', payload '{"brightness":1,"color":{"x":0.5267,"y":0.4133},"color_mode":"color_temp","color_temp":500,"effect":null,"effect_color":null,"effect_speed":null,"linkquality":255,"philips_raw":"03000001","power_on_behavior":null,"state":"OFF","update":{"installed_version":16787456,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/100B-0114-01002800-ConfLightBLE-Lamps-EFR32MG21.zigbee","latest_version":16787456,"state":"idle"}}'
[2026-06-10 15:52:21] info: 	zhc:tz: Successfully recalled group scene
